estimator,min_score,mean_score,max_score,std_score,C,criterion,n_estimators,activation,hidden_layer_sizes
SupportVectorMachine,0.5642946317103621,0.5884808290946362,0.614856429463171,0.013065625801453347,100,,,,
LinearDiscriminantAnalysis,0.5642946317103621,0.5884184071221018,0.614856429463171,0.013101947754872927,,,,,
LogisticRegression,0.5642946317103621,0.5884184071221018,0.614856429463171,0.013101947754872927,1.0,,,,
LogisticRegression,0.5642946317103621,0.5884184071221018,0.614856429463171,0.013101947754872927,10000.0,,,,
BernoulliNaiveBayes,0.5642946317103621,0.5884184071221018,0.614856429463171,0.013101947754872927,,,,,
DecisionTree,0.5642946317103621,0.5884184071221018,0.614856429463171,0.013101947754872927,,gini,,,
DecisionTree,0.5642946317103621,0.5884184071221018,0.614856429463171,0.013101947754872927,,entropy,,,
RandomForest,0.5642946317103621,0.5884184071221018,0.614856429463171,0.013101947754872927,,,10,,
RandomForest,0.5642946317103621,0.5884184071221018,0.614856429463171,0.013101947754872927,,,100,,
SupportVectorMachine,0.5642946317103621,0.5884184071221018,0.614856429463171,0.013101947754872927,0.1,,,,
